1578 0.751853
770803,0,0,0,255,577,182
762575,576,665,0,800,1200,81
701728,0,0,182,207,507,381
750108,255,0,0,561,502,252
747084,255,0,252,559,500,451
785841,557,704,81,800,1200,283
788710,224,714,81,557,1200,244
752576,560,718,283,800,1200,373
795469,226,720,244,557,1200,405
717063,0,0,381,246,478,554
601571,253,738,405,557,1200,520
736672,255,0,451,556,462,565
705699,254,741,520,557,1200,635
747854,291,741,635,557,1200,856
737114,255,284,635,557,741,750
600595,0,0,856,302,457,971
781504,251,744,856,557,1200,980
600598,254,745,980,557,1200,1095
747087,0,507,182,194,943,327
723159,250,330,980,557,745,1100
757250,17,788,635,291,1200,739
703269,322,814,0,576,1200,67
765934,0,0,554,203,382,696
765930,561,0,0,763,381,143
763598,178,467,750,557,741,891
704051,51,829,0,322,1200,71
758729,561,0,143,786,366,331
765044,567,843,373,800,1200,559
729921,302,0,856,561,354,973
737255,296,846,1095,557,1200,1244
787729,255,0,565,607,260,652
790275,255,462,451,606,722,565
768132,35,849,1095,296,1200,1245
714512,33,850,739,291,1200,805
737267,0,0,696,349,258,846
762730,298,396,1100,557,745,1249
766166,255,260,565,526,607,633
746430,212,69,980,557,330,1112
784919,349,0,696,694,257,817
769015,0,0,1249,262,345,1490
770973,623,506,373,800,843,536
728923,29,409,1100,298,745,1204
761450,301,866,1244,557,1200,1350
704948,557,891,559,800,1200,893
772900,2,869,405,253,1200,515
765259,0,382,554,243,710,686
749062,10,542,405,253,869,535
755258,559,875,893,800,1200,1024
778781,559,554,893,800,875,1089
707564,0,457,856,167,774,1099
700734,632,387,81,800,704,323
741176,563,885,1024,800,1200,1269
700401,21,886,856,251,1200,1086
771039,262,0,1249,506,311,1422
770971,561,0,331,791,311,447
728889,561,0,447,790,311,563
756966,569,243,893,800,554,1121
752579,0,345,1249,244,655,1426
767746,24,890,515,253,1200,630
767735,572,566,1089,800,875,1204
713749,262,311,1249,490,620,1364
720063,569,566,1204,800,875,1321
767741,572,891,1269,800,1200,1386
767732,506,0,1249,734,309,1365
761673,0,655,1249,230,963,1474
767742,572,246,1121,800,554,1238
767737,572,567,1321,800,875,1437
700352,262,311,1364,490,618,1479
767590,326,893,1350,557,1200,1463
761661,250,662,1350,557,893,1578
774645,571,894,1386,800,1200,1500
784992,331,24,1112,557,330,1230
733149,571,570,1437,800,875,1552
755724,262,0,1422,492,305,1539
774635,326,896,1463,557,1200,1577
768662,88,28,1112,331,330,1233
734996,506,0,1365,731,301,1479
699704,29,980,1350,326,1200,1558
704027,255,502,0,545,674,285
704025,630,601,559,800,891,845
704049,628,311,559,800,601,847
704044,490,311,1249,780,483,1537
787240,0,507,327,206,789,405
723768,18,920,81,224,1200,164
787675,595,386,0,800,665,79
735614,2,55,980,212,330,1089
748873,0,577,0,119,829,146
723035,36,953,164,224,1200,330
767207,0,258,696,124,496,779
