3395 0.777278
723017,0,0,0,256,573,185
704478,555,635,0,800,1200,300
771636,333,665,0,555,1200,80
747894,0,0,185,206,506,388
747083,252,697,80,555,1200,279
704757,533,699,300,800,1200,492
760193,293,700,300,533,1200,497
763599,256,0,0,518,497,148
747688,543,707,492,800,1200,694
740703,206,0,185,536,490,342
752576,0,0,388,240,482,478
601032,232,736,497,533,1200,612
600591,240,0,388,543,463,503
751518,230,738,612,533,1200,727
601571,240,0,503,544,462,618
704076,226,739,727,533,1200,842
739511,229,740,842,533,1200,959
798377,230,282,727,533,739,846
770750,7,754,80,252,1200,239
700599,535,759,694,800,1200,915
794864,518,0,0,760,441,152
774750,560,258,300,800,699,456
721930,0,0,478,188,429,637
762043,0,0,959,319,424,1146
721356,0,482,388,272,900,493
737998,224,784,959,533,1200,1082
739022,0,0,637,415,272,846
757265,0,0,846,271,414,950
710009,120,430,846,533,739,966
769412,59,787,0,333,1200,77
739135,120,463,612,533,738,717
740715,271,0,846,552,412,950
774096,536,0,185,739,410,296
772044,123,465,966,533,739,1071
701705,225,791,1082,533,1200,1200
712897,319,0,959,592,409,1063
767641,319,0,1063,627,409,1186
789737,544,0,503,792,407,791
782716,0,0,1146,255,406,1435
743805,0,406,1146,130,810,1332
737929,668,797,915,800,1200,1106
789812,549,798,1106,800,1200,1398
786238,134,448,1082,533,791,1381
784268,319,0,1186,609,398,1270
704805,30,806,727,226,1200,930
736961,339,806,1200,533,1200,1403
791474,238,806,1403,533,1200,1514
727593,319,0,1270,555,394,1488
704602,555,0,1270,749,387,1474
704801,0,810,1146,192,1197,1351
704603,605,410,915,800,797,1120
702241,37,815,300,293,1200,369
765930,0,0,1435,202,381,1578
754242,555,387,1270,757,768,1412
766036,23,820,959,224,1200,1103
723588,200,415,1381,533,791,1643
765932,600,423,1120,800,797,1264
709172,230,826,1514,533,1200,1624
769600,319,0,1488,599,372,1638
707477,605,828,1398,800,1200,1607
753284,0,381,1435,198,752,1643
733842,555,387,1412,781,758,1602
704055,0,0,1578,271,370,1650
704945,0,810,1351,229,1179,1539
768879,0,0,1650,271,367,1724
704256,261,833,1624,533,1200,1695
746596,601,43,915,800,410,1054
758729,319,0,1638,544,366,1826
752326,256,425,1643,533,791,1831
744914,256,835,1695,533,1200,1880
746112,599,0,1488,798,365,1623
748688,567,842,1607,800,1200,1796
765043,0,381,1643,233,739,1832
765044,567,485,1607,800,842,1793
723620,0,0,1724,264,354,1834
751266,180,471,497,533,736,597
787729,0,0,1834,260,352,1921
726439,541,408,694,800,759,804
737239,260,0,1834,519,351,1985
739000,0,352,1834,261,703,1949
792933,538,849,1796,800,1200,1911
790275,540,491,1793,800,842,1907
759903,261,352,1834,522,703,1949
737729,274,849,1880,533,1200,2030
783157,519,0,1834,782,350,1949
700986,540,850,1911,800,1200,2020
765846,538,493,1907,800,842,2015
779322,0,352,1949,261,701,2064
791935,0,0,1921,259,349,2041
739044,261,352,1949,518,701,2063
746241,260,0,1985,519,348,2053
705218,15,852,1880,274,1200,2029
766166,529,495,2015,800,842,2083
766449,519,0,1949,779,346,2061
707785,544,0,1638,735,343,1829
712748,8,862,497,232,1200,585
765944,549,423,804,800,759,912
761450,0,739,1643,256,1073,1749
704948,557,891,2020,800,1200,2354
765943,280,867,2030,533,1200,2135
700859,30,869,2030,280,1200,2137
772900,0,739,1749,251,1070,1859
765941,0,0,2041,249,330,2146
765976,548,513,2083,800,842,2191
720050,260,0,2053,506,329,2234
765942,553,94,804,800,423,910
749043,0,352,2064,242,681,2195
737519,296,514,2083,548,842,2193
770952,546,185,2083,800,513,2193
783535,0,0,2146,252,327,2255
749046,0,352,2195,243,678,2325
737218,291,876,2135,533,1200,2267
700401,50,886,2137,280,1200,2367
771039,556,531,2191,800,842,2364
740751,243,352,2195,461,663,2363
700404,260,0,2234,489,311,2460
714779,329,889,2267,533,1200,2458
718199,590,202,2193,800,513,2385
756966,569,889,2354,800,1200,2582
770971,0,0,2255,230,311,2371
767746,1,890,612,230,1200,727
724174,0,352,2325,230,662,2440
767728,0,0,2371,230,310,2487
767734,0,429,727,230,739,843
761191,243,352,2363,472,661,2479
762973,571,533,2364,800,842,2480
767732,0,352,2440,228,661,2556
768200,71,891,2367,280,1200,2560
733729,491,276,2385,800,513,2558
603417,301,891,2458,533,1200,2579
760674,260,0,2460,487,309,2575
767735,487,0,2460,796,228,2575
713749,0,661,2440,309,889,2555
701081,572,533,2480,800,842,2597
767741,0,0,2487,228,309,2604
722878,342,533,2480,572,842,2597
710303,0,352,2556,229,661,2674
764492,544,892,2582,800,1200,2786
763560,260,0,2575,440,308,2716
729650,305,892,2579,533,1200,2697
767727,0,0,2604,229,308,2720
767737,440,0,2575,668,308,2691
767742,0,661,2555,308,889,2672
740713,0,352,2674,232,660,2790
781549,27,893,2560,280,1200,2765
700352,232,352,2674,460,659,2789
740754,0,0,2720,224,307,2885
767590,569,535,2597,800,842,2710
733148,303,894,2697,533,1200,2812
733187,576,536,2710,800,842,2875
765686,494,306,2710,800,536,2936
714643,440,0,2691,668,306,2808
761024,570,895,2786,800,1200,3012
763562,100,895,2765,280,1200,2907
701080,0,352,2790,227,657,2907
712817,0,661,2672,305,887,2906
733145,232,352,2789,461,657,2904
764568,224,0,2720,430,304,2913
762924,440,0,2808,668,304,2934
708183,537,896,915,668,1200,1092
770673,0,352,2907,228,656,3022
761695,232,352,2904,458,656,3019
774924,440,0,2934,682,304,3190
734957,0,656,2907,226,959,3021
708262,671,107,1054,800,410,1227
722224,280,900,2812,533,1200,3019
708680,0,0,2885,173,296,3168
769853,0,681,2064,294,853,2344
765416,609,549,2875,800,842,3164
760192,256,497,0,549,665,290
703340,584,407,456,800,699,589
747690,508,350,2936,800,536,3221
704049,510,13,2083,800,185,2371
758550,155,913,369,293,1200,490
719620,586,914,3012,800,1200,3218
719522,320,914,3019,533,1200,3228
743755,21,914,369,155,1200,484
700781,224,0,2913,431,285,3085
761198,87,533,300,293,815,384
787240,0,810,1539,206,1092,1617
720489,0,352,3022,207,633,3107
739743,585,419,589,800,699,685
726203,232,352,3019,439,630,3102
716177,0,633,3022,204,911,3107
755253,380,637,3019,533,914,3214
707917,523,308,2558,800,513,2663
763305,364,565,2597,569,842,2674
718910,224,0,3085,429,277,3171
784252,0,352,3107,203,628,3211
748648,232,352,3102,435,627,3207
738779,0,911,3022,203,1186,3123
773942,3,472,497,180,736,601
767725,543,0,388,718,258,502
735619,304,523,300,560,699,394
799830,0,628,3107,245,883,3312
799963,555,587,3164,800,842,3371
788268,0,0,3168,184,253,3296
739197,589,947,3218,800,1200,3353
799888,440,0,3190,685,253,3395
728526,389,664,3214,533,914,3385
739222,224,0,3171,434,249,3304
741175,555,451,0,800,635,214
758869,2,494,966,123,739,1118
741171,0,573,0,242,753,206
766548,226,656,2907,377,898,3049
767207,676,20,300,800,258,383
733703,0,352,3211,178,584,3386
720140,232,352,3207,373,557,3349
707700,347,685,2267,533,889,2379
