4608 0.791049
780134,455,602,0,800,1200,208
712316,0,0,0,186,544,174
769851,501,693,208,800,1200,413
755655,215,694,0,455,1200,199
704757,234,699,208,501,1200,400
704757,533,699,413,800,1200,605
747081,229,700,413,533,1200,615
704040,0,0,174,295,491,489
788710,186,0,0,519,486,163
765942,471,446,208,800,693,314
600591,497,230,314,800,693,429
601571,0,0,489,304,462,604
739512,496,235,429,800,693,547
740923,519,0,0,759,457,159
600595,295,0,174,752,302,289
708129,213,745,615,533,1200,862
722822,0,0,604,269,447,819
722105,538,753,605,800,1200,822
722105,538,246,547,800,693,764
722105,269,0,604,531,447,821
722105,86,483,615,533,745,832
722105,0,0,819,262,447,1036
722105,538,753,822,800,1200,1039
722105,271,753,862,533,1200,1079
722105,269,0,821,531,447,1038
722105,531,0,821,793,447,1038
722105,0,0,1036,262,447,1253
764501,10,753,862,271,1200,1079
764501,86,484,832,533,745,1049
764501,539,753,1039,800,1200,1256
764501,269,0,1038,530,447,1255
764501,272,753,1079,533,1200,1296
764501,539,306,1039,800,753,1256
764501,0,0,1253,261,447,1470
764501,11,753,1079,272,1200,1296
764501,86,484,1049,533,745,1266
764501,539,753,1256,800,1200,1473
704759,272,755,1296,533,1200,1511
704759,539,308,1256,800,753,1471
704759,269,0,1255,530,445,1470
704759,0,0,1470,261,445,1685
704759,11,755,1296,272,1200,1511
704759,88,484,1266,533,745,1481
704759,261,0,1470,522,445,1685
704759,539,755,1473,800,1200,1688
704759,272,755,1511,533,1200,1726
704759,0,0,1685,261,445,1900
767137,539,308,1471,800,753,1693
704768,11,757,1511,272,1200,1730
704768,90,484,1481,533,745,1700
704768,539,757,1688,800,1200,1907
704768,261,0,1685,522,443,1904
704768,90,484,1700,533,745,1919
780148,165,526,208,471,693,373
704768,272,757,1726,533,1200,1945
704768,0,0,1900,261,443,2119
704768,539,310,1693,800,753,1912
783128,29,758,0,215,1200,162
708120,0,0,2119,409,441,2273
707290,207,760,1945,533,1200,2078
747087,40,764,208,234,1200,353
747679,7,768,1730,272,1200,1915
752304,200,771,2078,533,1200,2273
752303,203,777,2273,533,1200,2475
702100,409,0,2119,717,420,2242
708255,19,781,615,213,1200,850
774714,254,360,2273,533,777,2376
774655,261,0,1904,535,413,1983
710693,121,451,1945,533,760,2067
740973,121,452,2067,533,760,2188
767641,261,0,1983,569,409,2106
745861,94,794,413,229,1200,606
715674,0,0,2273,207,403,2453
712259,295,0,289,696,205,468
705370,569,0,1983,773,401,2119
787172,335,292,373,471,693,565
761661,409,0,2242,716,231,2470
708188,0,403,2273,191,802,2444
789416,239,378,2376,533,777,2490
712063,0,802,2273,202,1198,2452
704806,604,805,1907,800,1200,2111
704806,604,805,2111,800,1200,2315
704806,0,0,2453,196,395,2657
704806,0,403,2444,196,798,2648
704806,0,802,2452,196,1197,2656
708186,15,805,2078,200,1200,2253
704805,604,806,2315,800,1200,2518
704805,604,412,2315,800,806,2518
704805,0,0,2657,196,394,2860
704805,196,0,2657,392,394,2860
704805,337,806,2475,533,1200,2678
704805,0,403,2648,196,797,2851
704602,606,813,2518,800,1200,2722
704602,196,403,2648,390,790,2852
704602,409,0,2470,796,194,2674
704602,409,0,2674,603,387,2878
704602,606,426,2518,800,813,2722
704603,338,813,2678,533,1200,2883
795060,26,522,373,335,693,551
704603,390,403,2648,585,790,2853
704603,603,0,2674,798,387,2879
704603,143,813,2678,338,1200,2883
700309,607,814,2722,800,1200,2927
743369,530,0,1038,709,302,1417
743369,530,0,1417,709,302,1796
743369,207,0,2273,386,302,2652
705013,258,825,2883,533,1200,3051
765046,261,405,2490,533,777,2643
733842,0,0,2860,226,371,3050
733842,574,434,2111,800,805,2301
704053,258,455,2883,533,825,2954
704053,0,0,3050,275,370,3121
783769,275,0,3050,548,369,3213
704945,0,371,2860,229,740,3048
704256,0,371,3048,272,738,3119
704052,262,89,2883,533,455,2957
703734,272,371,3048,537,732,3213
743269,603,0,2879,790,361,3093
765043,567,842,2927,800,1200,3116
723622,537,371,3048,800,725,3162
702589,539,489,2927,800,842,3028
739103,273,847,3051,533,1200,3200
787729,273,473,2954,533,825,3041
787557,0,0,3121,258,351,3190
764630,0,351,3121,260,702,3222
777058,0,738,3048,255,1088,3218
733698,0,0,3190,262,350,3338
746241,541,405,1912,800,753,1980
705218,541,852,3116,800,1200,3265
707641,275,0,3213,532,347,3386
740753,0,351,3222,307,573,3387
707671,277,854,3200,533,1200,3373
746430,537,371,3162,798,716,3294
746430,539,855,3265,800,1200,3397
704760,532,0,3213,800,341,3494
760804,29,859,2883,258,1200,3025
732886,0,573,3222,249,908,3395
700859,550,422,1980,800,753,2087
765941,0,0,3338,249,330,3443
764136,54,954,3373,533,1200,3547
790439,0,873,1945,207,1200,2069
741095,290,627,3373,533,954,3504
774189,537,371,3294,788,698,3405
749022,275,0,3386,517,326,3517
704796,565,875,3397,800,1200,3563
736390,646,494,2722,800,814,2909
761269,0,0,3443,232,318,3670
761269,301,636,3504,533,954,3731
761269,0,573,3395,232,891,3622
761269,215,968,3547,533,1200,3774
761269,537,371,3405,769,689,3632
761269,568,882,3563,800,1200,3790
700734,275,0,3517,443,317,3759
700734,365,637,3731,533,954,3973
705151,131,640,3731,365,954,3849
724282,300,325,3731,533,637,3847
762075,303,326,3504,533,636,3730
762075,532,0,3494,762,310,3720
762075,0,0,3670,230,310,3896
739306,573,891,3790,800,1200,3905
739306,573,582,3790,800,891,3905
739364,70,328,3731,300,637,3847
739366,572,273,3790,800,582,3907
704603,170,567,3849,365,954,4054
780145,275,0,3759,445,308,3921
761671,225,973,3774,533,1200,4001
717942,571,892,3905,800,1200,4021
716265,453,13,3790,800,273,3904
794798,58,313,3849,365,567,4057
739367,571,585,3905,800,892,4020
739367,307,351,3222,536,658,3337
761661,569,275,3907,800,582,4135
761661,0,0,3896,231,307,4124
761661,226,969,4001,533,1200,4229
755960,55,559,0,455,694,189
761661,493,42,3904,800,273,4132
761661,493,661,4020,800,892,4248
761661,0,0,4124,231,307,4352
761661,569,893,4021,800,1200,4249
761661,231,0,4124,462,307,4352
761661,0,307,4124,231,614,4352
761661,134,647,4054,365,954,4282
761661,569,275,4135,800,582,4363
714643,572,447,822,800,753,939
703671,205,894,2475,337,1200,2650
704768,0,0,4352,443,261,4571
761202,537,371,3632,761,676,3789
789777,558,895,4249,800,1200,4482
748207,275,0,3921,484,305,4112
708183,12,896,2678,143,1200,2855
749089,553,588,4248,800,892,4500
705913,231,307,4124,415,610,4318
708196,415,307,4124,542,610,4297
708198,0,614,4124,131,917,4298
744924,499,30,4132,800,273,4391
705186,231,307,4318,462,607,4493
728771,365,906,4249,558,1200,4536
721685,530,0,1796,763,293,1881
765790,194,661,4282,365,954,4565
714146,579,290,4363,800,582,4497
705054,510,22,4391,800,273,4608
733718,0,908,3222,223,1197,3358
786457,0,614,4298,138,901,4419
787240,535,0,1904,741,282,1982
798039,4,921,3547,215,1200,3696
714798,0,261,4352,147,538,4547
714798,386,360,3847,533,637,4042
718316,307,351,3337,511,626,3442
729523,597,478,939,800,753,1023
773949,372,627,4248,553,892,4351
783421,371,639,4351,553,892,4478
748873,0,441,2119,119,693,2265
748877,679,0,547,800,246,698
761884,32,985,3696,215,1200,3870
720140,330,321,208,471,526,350
