4365 0.785453
704480,0,0,0,249,567,277
762575,576,665,0,800,1200,81
762575,249,0,0,473,535,81
762575,249,0,81,473,535,162
762575,0,0,277,224,535,358
762575,576,665,81,800,1200,162
799901,249,0,162,555,508,360
747095,0,0,358,206,507,557
767133,249,0,360,510,503,553
704757,0,0,557,267,501,749
704757,533,699,162,800,1200,354
704757,0,567,0,267,1068,192
704757,0,567,192,267,1068,384
704757,267,0,557,534,501,749
740703,0,567,384,330,1057,541
787325,473,0,0,778,465,106
736672,267,567,0,568,1029,114
739759,500,740,354,800,1200,467
793592,0,0,749,396,459,912
600595,498,743,467,800,1200,582
764806,0,501,557,303,958,673
738947,330,751,162,533,1200,307
773888,539,751,582,800,1200,801
722105,538,296,467,800,743,684
764501,0,501,673,261,948,890
764501,396,0,749,657,447,966
764501,539,753,801,800,1200,1018
764501,278,753,801,539,1200,1018
764501,353,492,801,800,753,1018
764501,539,753,1018,800,1200,1235
764501,0,0,912,261,447,1129
764501,278,753,1018,539,1200,1235
764501,0,447,912,261,894,1129
704768,539,310,1018,800,753,1237
704768,278,310,1018,539,753,1237
704768,539,757,1235,800,1200,1454
704768,278,757,1235,539,1200,1454
704768,539,310,1237,800,753,1456
704768,17,757,1235,278,1200,1454
704768,278,310,1237,539,753,1456
704768,17,314,1235,278,757,1454
704768,357,49,1018,800,310,1237
704768,539,757,1454,800,1200,1673
708120,0,0,1673,409,441,1827
728165,212,760,1454,539,1200,1634
704965,409,0,1673,741,438,1895
763520,477,328,1456,800,753,1590
761780,163,328,1456,477,753,1588
761788,525,332,1590,800,753,1660
739124,510,0,360,785,419,465
704322,226,782,1634,539,1200,1754
762738,0,441,1673,415,718,1828
701082,0,0,1827,310,414,1948
733734,270,787,1754,539,1200,1859
731022,388,2,1237,800,310,1343
761067,0,441,1828,412,748,1949
761067,409,0,1895,716,412,2016
761067,0,0,1948,307,412,2069
761067,232,788,1859,539,1200,1980
761067,0,441,1949,412,748,2070
761067,388,3,1343,800,310,1464
761067,388,3,1464,800,310,1585
761067,232,788,1980,539,1200,2101
761067,232,788,2101,539,1200,2222
761067,232,376,2101,539,788,2222
761067,232,788,2222,539,1200,2343
761067,0,0,2069,412,307,2190
761067,232,376,2222,539,788,2343
761067,232,788,2343,539,1200,2464
761067,0,0,2190,412,307,2311
761067,232,376,2343,539,788,2464
761067,232,788,2464,539,1200,2585
761067,232,376,2464,539,788,2585
761067,0,0,2311,412,307,2432
761067,232,788,2585,539,1200,2706
761067,232,376,2585,539,788,2706
761067,127,69,2464,539,376,2585
761067,0,0,2706,307,412,2827
761067,232,788,2706,539,1200,2827
761067,307,0,2706,614,412,2827
736751,344,789,467,498,1200,669
705564,0,412,2706,410,720,2827
761073,0,0,2827,308,410,2948
761073,308,0,2827,616,410,2948
761073,231,790,2827,539,1200,2948
761073,0,410,2827,410,718,2948
761073,0,0,2948,308,410,3069
761073,308,0,2948,616,410,3069
761073,0,410,2948,308,820,3069
761073,129,68,2585,539,376,2706
761073,308,410,2948,616,820,3069
761073,0,820,2948,410,1128,3069
761073,492,790,3069,800,1200,3190
761073,0,0,3069,308,410,3190
793270,308,0,3069,561,407,3359
770579,555,0,162,690,407,354
715674,5,797,1454,212,1200,1634
708186,615,805,1673,800,1200,1848
708128,564,805,1848,800,1200,2067
704128,0,410,3069,243,798,3213
704801,0,748,1828,192,1135,2033
754238,0,718,1673,200,1103,1816
760124,210,819,3069,492,1200,3249
743369,209,8,1237,388,310,1616
743369,30,8,1237,209,310,1616
743369,415,441,1673,594,743,2052
743369,594,441,1673,773,743,2052
704443,525,418,3069,800,790,3237
704053,250,383,1590,525,753,1661
