930 0.73826
704051,529,829,0,800,1200,71
704051,0,0,0,271,371,71
704051,0,0,71,271,371,142
704051,529,829,71,800,1200,142
704051,0,0,142,271,371,213
704051,0,0,213,271,371,284
704051,529,829,142,800,1200,213
704051,271,0,0,542,371,71
704053,271,0,71,546,370,142
704053,525,830,213,800,1200,284
704053,0,0,284,275,370,355
704053,271,0,142,546,370,213
704053,254,830,0,529,1200,71
704053,254,830,71,529,1200,142
704053,525,830,284,800,1200,355
704053,254,830,142,529,1200,213
738985,264,850,213,525,1200,328
738985,539,850,355,800,1200,470
738985,539,479,0,800,829,115
738985,539,479,115,800,829,230
738985,264,850,328,525,1200,443
738985,0,0,355,261,350,470
704002,0,371,0,228,680,229
704002,572,520,230,800,829,459
704002,275,0,284,503,309,513
704002,228,371,0,456,680,229
704002,572,891,470,800,1200,699
704002,344,520,230,572,829,459
704002,0,371,229,228,680,458
704002,0,0,470,228,309,699
704002,297,891,443,525,1200,672
704002,546,0,71,774,309,300
704024,0,309,470,230,617,697
704024,275,0,513,505,308,740
704024,230,309,470,460,617,697
704024,546,0,300,776,308,527
704024,24,892,0,254,1200,227
704024,570,583,470,800,891,697
704024,24,892,227,254,1200,454
704024,460,309,470,768,539,697
704024,0,309,697,308,539,924
704024,262,661,470,570,891,697
704016,0,0,699,225,306,930
704016,575,894,699,800,1200,930
704016,546,0,527,771,306,758
704016,29,894,454,254,1200,685
704016,308,309,697,614,534,928
704016,300,894,672,525,1200,903
704016,0,539,697,306,764,928
704016,575,585,697,800,891,928
704016,350,585,697,575,891,928
704016,29,894,685,254,1200,916
