1810 0.751769
732022,679,661,0,800,1200,80
771636,0,0,0,222,535,80
705053,586,702,80,800,1200,263
747688,0,0,80,257,493,282
704515,257,0,80,554,491,388
713677,257,0,388,587,481,551
601571,282,738,80,586,1200,195
757670,533,742,263,800,1200,461
600595,257,0,551,559,457,666
600595,231,743,263,533,1200,378
740923,0,0,282,240,457,441
705196,507,744,461,800,1200,617
704880,228,745,461,507,1200,747
722822,531,753,617,800,1200,832
774750,0,0,441,240,441,597
761751,0,493,80,245,933,238
757271,236,780,747,507,1200,851
783437,0,457,282,190,877,442
739022,92,928,851,507,1200,1060
701421,222,0,0,492,413,76
740975,197,369,747,507,780,868
792532,194,375,868,507,780,979
704798,604,311,80,800,702,287
703269,425,814,0,679,1200,67
703269,332,814,195,586,1200,262
702241,169,815,0,425,1200,69
704051,408,443,0,679,814,71
733842,0,457,442,226,828,632
704053,258,830,378,533,1200,449
704053,492,0,0,767,370,71
704053,525,830,832,800,1200,903
704055,529,830,903,800,1200,975
704052,529,464,832,800,830,906
704052,257,0,666,528,366,740
704097,257,0,740,528,365,816
705024,528,0,666,798,362,834
765043,567,395,617,800,753,806
739101,257,0,816,518,353,964
740738,447,483,461,800,744,578
737119,528,0,834,789,353,983
766175,540,850,975,800,1200,1107
769175,540,481,906,800,830,1020
766174,257,0,964,520,349,1094
705451,528,0,983,787,348,1098
746241,257,481,388,516,829,456
778950,0,457,632,347,718,744
753577,0,0,1107,305,347,1314
746430,539,485,1020,800,830,1152
738995,248,855,1060,507,1200,1174
761450,251,446,979,507,780,1085
704948,0,0,597,243,309,931
759915,577,369,287,800,702,377
704944,200,537,1085,507,780,1418
700381,557,893,1107,800,1200,1440
733318,1,869,1060,248,1200,1146
720050,305,0,1107,551,329,1288
720296,0,0,931,251,325,1032
707564,61,883,461,228,1200,704
769721,551,0,1107,789,314,1237
769792,0,0,1314,252,313,1525
724282,305,0,1288,538,312,1404
708232,1,889,263,231,1200,413
771039,554,0,80,798,311,253
704002,572,521,1152,800,830,1381
704002,551,0,1237,779,309,1466
780144,629,60,287,800,369,452
724472,251,891,1174,507,1200,1379
704024,18,892,1146,248,1200,1373
704024,277,892,1379,507,1200,1606
775859,629,61,452,800,369,629
712818,570,523,1381,800,830,1609
700022,305,0,1404,538,307,1525
733302,571,893,1440,800,1200,1556
704014,245,493,80,552,719,311
704014,51,893,1379,277,1200,1610
782357,253,473,1418,507,780,1623
733148,0,0,1525,230,306,1640
734994,230,0,1525,456,306,1643
704016,0,306,1525,225,612,1756
704016,551,0,1466,776,306,1697
701080,1,895,704,228,1200,821
733153,0,0,1640,229,305,1755
708260,0,457,744,134,760,917
750676,575,897,1556,800,1200,1671
761022,230,0,1643,455,302,1757
704776,0,457,917,191,752,1209
747678,0,457,1209,194,751,1492
714146,286,908,1606,507,1200,1740
747676,509,330,1381,800,523,1665
756636,587,413,377,800,702,452
704956,533,543,1609,800,830,1810
700281,226,780,851,507,928,1046
761237,347,457,632,556,736,716
756245,594,922,1671,800,1200,1776
713855,0,612,1525,203,889,1607
761787,103,942,80,282,1200,196
795108,264,491,461,447,744,590
739294,230,302,1643,431,553,1780
794621,0,612,1607,136,862,1808
739747,84,951,1610,277,1200,1713
741171,265,357,1085,507,537,1291
