1236 0.766227
704303,453,660,0,800,1200,191
779218,0,0,0,306,509,197
701728,0,0,197,207,507,396
747085,598,694,191,800,1200,390
784015,207,0,197,447,503,396
739511,306,0,0,610,460,117
794864,356,759,191,598,1200,343
747087,259,764,0,453,1200,145
752587,0,0,396,213,435,485
722009,213,0,396,402,432,555
761788,525,779,390,800,1200,460
739086,527,781,460,800,1200,669
721356,447,0,197,719,418,302
774096,322,790,390,525,1200,501
702918,447,0,302,752,410,422
712897,0,507,197,273,916,301
770579,0,509,0,407,644,192
708128,0,435,396,236,830,615
708186,0,0,485,185,395,660
708124,213,0,555,541,382,814
709172,447,0,422,750,374,532
704043,254,829,501,525,1200,572
708567,0,644,0,259,1001,168
729921,541,425,390,800,779,507
723622,262,846,572,525,1200,686
739101,236,435,396,497,788,544
710049,537,426,507,800,779,619
700472,236,435,544,498,787,654
765852,59,849,390,322,1200,498
768132,5,939,191,356,1200,341
700986,236,435,654,496,785,763
746241,306,0,117,565,348,185
737989,447,418,197,792,680,311
761205,0,435,615,229,777,758
760804,541,0,555,770,341,697
707776,610,0,0,799,339,189
712748,0,507,301,224,845,389
728923,213,0,814,482,336,918
704948,557,891,669,800,1200,1003
758689,559,563,669,800,891,800
783535,541,0,697,793,327,806
788688,213,336,814,452,661,944
724280,213,0,918,444,314,1032
786442,0,0,660,208,313,772
770971,295,889,686,525,1200,802
763560,610,339,0,790,647,141
775859,0,0,772,171,308,949
736854,23,892,501,254,1200,616
723041,23,893,616,254,1200,730
784992,299,894,802,525,1200,920
704590,0,308,772,205,614,964
780148,633,585,800,800,891,965
723266,482,0,814,650,305,982
723028,25,896,730,254,1200,844
703338,222,664,802,525,894,917
708262,497,434,669,800,563,842
700831,322,898,920,525,1200,1110
789443,213,336,944,465,638,1155
708278,225,760,917,525,894,1093
789922,25,957,920,322,1200,1113
763559,620,904,1003,800,1200,1147
737784,0,0,949,192,295,1233
747678,506,369,842,800,563,1125
703340,213,0,1032,429,292,1165
705054,549,601,965,800,891,1182
718245,482,0,982,766,287,1175
769439,590,916,1147,800,1200,1236
761903,0,614,772,206,894,876
700267,0,308,964,149,584,1152
791931,322,925,1110,525,1200,1211
765351,0,614,876,203,889,960
761787,346,667,1110,525,925,1226
735619,146,944,1113,322,1200,1207
794621,0,584,964,136,834,1165
723035,0,1001,0,247,1189,166
766548,273,507,197,424,749,339
714006,407,509,0,609,644,192
