1310 0.734503
755655,0,0,0,240,506,199
784015,560,697,0,800,1200,199
747083,497,697,199,800,1200,398
747075,0,0,199,200,500,401
747090,189,700,199,497,1200,399
705053,240,0,0,454,498,183
704515,503,709,398,800,1200,706
788710,200,0,199,533,486,362
793592,164,741,0,560,1200,163
774750,257,759,399,497,1200,555
752304,467,268,0,800,697,195
723023,188,782,555,497,1200,677
762766,0,0,401,308,416,521
799564,528,296,398,800,709,502
761073,492,299,502,800,709,623
721355,519,801,706,800,1200,931
763540,593,298,195,800,697,376
712063,0,0,521,202,396,700
708186,0,500,199,185,895,374
716817,61,806,399,257,1200,532
703896,202,0,521,448,381,662
765944,454,0,0,790,251,108
704053,222,830,677,497,1200,748
704256,202,381,521,474,748,592
746243,601,344,623,800,709,760
759064,202,0,662,465,355,773
740570,202,381,592,462,736,702
732796,202,0,773,462,353,938
737103,202,381,702,467,733,849
781909,238,849,748,497,1200,867
715687,539,358,760,800,709,860
750776,233,849,867,497,1200,967
700986,462,0,773,722,350,882
791935,308,0,401,657,259,521
743369,498,1021,931,800,1200,1310
707902,0,416,401,191,749,596
761679,191,416,401,441,748,502
740617,202,381,849,444,708,1006
707917,316,492,195,593,697,300
785593,465,0,662,674,313,756
720600,492,482,860,800,709,975
734588,7,889,748,238,1200,860
718199,202,0,938,412,311,1130
760785,571,711,931,800,1021,1045
724311,462,0,882,692,310,996
701081,202,381,1006,430,690,1123
718855,270,891,967,497,1200,1084
760786,462,0,996,689,308,1111
759528,0,506,0,311,735,117
733148,3,894,867,233,1200,982
708183,462,310,882,766,441,1059
733187,202,0,1130,426,306,1295
701080,202,306,1130,429,611,1247
763562,0,0,700,180,305,842
703675,0,416,596,137,720,771
737112,448,0,521,754,230,634
708198,33,897,0,164,1200,174
700033,533,0,199,749,298,323
760191,0,0,842,169,295,1124
704028,0,416,771,170,709,1054
733716,577,728,1045,800,1021,1180
733715,273,908,1084,497,1200,1219
747676,40,909,982,233,1200,1266
705054,510,458,975,800,709,1192
748547,657,0,401,795,287,521
758550,0,895,199,138,1182,320
749052,462,0,1111,789,242,1243
735619,0,720,596,176,976,690
708119,242,712,967,497,891,1149
775838,617,768,1180,800,1021,1309
717582,0,0,1124,196,247,1269
748877,0,416,1054,121,662,1205
707700,2,996,555,188,1200,667
