2780 0.761734
704740,510,1011,0,800,1200,289
704049,0,0,0,290,172,288
704044,510,839,0,800,1011,288
728771,0,172,0,294,365,287
705900,0,0,288,295,172,575
704025,510,1030,289,800,1200,575
747690,218,1014,0,510,1200,285
704027,290,0,0,580,172,285
704760,459,762,289,800,1030,570
769853,216,842,0,510,1014,280
789452,0,172,287,275,382,565
754230,306,603,0,800,839,266
704512,311,467,289,800,762,553
750103,298,894,575,800,1200,827
708118,315,398,0,800,603,248
707564,193,1033,285,510,1200,528
765860,295,0,288,639,262,528
715009,0,0,575,490,258,815
770122,38,835,289,459,1030,525
712817,294,172,0,599,398,234
704014,493,668,575,800,894,806
704016,0,382,287,306,607,518
741180,0,365,0,287,580,231
704002,184,666,575,493,894,804
790926,491,969,827,800,1200,1055
761221,0,258,575,307,489,803
704010,0,607,287,307,834,515
704024,492,739,827,800,969,1054
761671,183,973,827,491,1200,1054
765686,307,258,575,613,488,801
765675,490,0,575,794,228,801
761674,182,744,827,491,973,1052
708130,406,502,827,800,739,1046
722021,355,940,1055,800,1200,1273
769681,10,503,827,406,739,1045
722822,0,0,815,447,269,1030
769792,487,250,827,800,502,1038
733576,492,685,1055,800,940,1263
753571,0,0,1030,308,255,1238
762386,184,685,1055,492,940,1263
699704,9,619,0,306,839,208
753284,602,27,0,800,398,208
724472,46,944,1055,355,1200,1260
796664,492,429,1055,800,685,1260
727177,113,431,1055,492,685,1260
781549,0,0,1238,307,253,1443
799830,447,0,815,702,245,1020
799888,308,0,1030,561,245,1235
764492,492,944,1273,800,1200,1477
747894,0,0,1443,506,206,1646
704805,406,271,289,800,467,492
785841,0,206,1443,496,449,1645
747075,300,740,1263,800,940,1465
747092,0,0,1646,506,304,1846
781589,0,449,1443,504,689,1643
794870,121,271,827,487,502,1027
701728,293,993,1477,800,1200,1676
760193,506,0,1443,746,500,1640
778781,308,0,1235,629,241,1431
718245,0,689,1443,287,973,1636
700202,506,500,1443,800,720,1635
704579,186,995,1273,492,1200,1465
714779,0,304,1646,311,508,1837
716773,561,0,1030,764,192,1208
752579,311,304,1646,621,548,1823
708192,0,489,575,306,619,751
703675,307,488,575,611,625,750
764136,321,494,1263,800,740,1437
712316,256,308,1263,800,494,1437
706623,0,255,1030,305,384,1204
708260,0,508,1646,303,642,1819
708194,311,548,1646,614,679,1819
708262,497,300,1055,800,429,1228
744565,0,0,1846,371,335,2014
789728,363,759,1465,800,940,1630
713677,0,335,1846,481,665,2009
775554,30,1005,575,298,1200,738
783437,0,689,1636,420,879,1796
722009,368,1011,1676,800,1200,1835
722705,420,689,1636,777,950,1794
737239,371,0,1846,722,259,1997
769600,428,920,1835,800,1200,1985
739102,0,689,1796,353,951,1945
762731,452,940,1985,800,1200,2133
747087,353,689,1796,789,883,1941
716445,462,687,1985,800,940,2124
746596,0,0,2014,367,199,2153
746742,0,199,2014,365,397,2150
761780,371,0,1997,796,314,2129
746430,107,939,1985,452,1200,2117
750419,0,397,2014,395,593,2143
781504,344,894,2133,800,1200,2257
765214,380,890,2257,800,1200,2378
703171,383,583,2257,800,890,2378
798377,343,280,2257,800,583,2376
734994,481,335,1846,787,561,1964
722878,12,510,1263,321,740,1380
755724,0,951,1796,305,1181,1913
714643,62,972,1676,368,1200,1793
740713,144,707,1985,452,939,2101
761191,491,458,1985,800,687,2101
600591,0,0,2378,463,303,2493
600594,0,303,2378,462,606,2493
737988,451,632,2133,800,894,2248
739008,0,0,2153,347,260,2268
705450,103,635,2133,451,894,2248
705451,371,0,2129,719,259,2244
761695,40,974,2133,344,1200,2248
750676,497,407,2133,800,632,2248
789416,401,906,2378,800,1200,2492
739054,0,260,2153,262,606,2267
790275,29,940,2257,380,1200,2371
740589,371,0,2244,720,259,2358
739044,0,606,2378,349,863,2492
724280,66,709,2257,380,940,2371
723041,493,675,2378,800,906,2492
785085,463,0,2378,770,227,2492
740757,463,227,2378,770,458,2491
707700,506,0,1640,710,186,1752
723620,536,846,2492,800,1200,2602
770952,52,946,2371,380,1200,2481
772900,0,0,2268,331,251,2378
785571,174,932,2492,536,1200,2601
765369,0,0,2493,463,303,2598
739070,0,303,2493,415,576,2598
765943,0,251,2268,333,504,2373
737251,463,458,2378,742,664,2483
757250,124,658,2492,536,932,2596
799564,387,928,2602,800,1200,2706
757271,0,0,2598,420,271,2702
728931,461,669,2602,800,928,2706
740721,463,0,2492,744,207,2596
741549,0,504,2268,275,706,2372
786243,14,994,1477,293,1200,1580
717852,36,940,2602,387,1200,2702
781020,415,303,2493,763,564,2592
760779,113,666,2602,461,928,2700
731023,43,765,1263,300,940,1359
785593,487,460,2602,800,669,2696
761256,134,421,2602,461,666,2693
765667,506,0,1752,782,213,1841
795875,489,236,2602,800,460,2687
787240,24,633,208,306,839,286
768879,433,929,2706,800,1200,2780
787557,449,671,2706,800,929,2775
766081,81,939,2706,433,1200,2774
746241,0,0,2702,348,259,2770
