1632 0.767508
770803,545,623,0,800,1200,182
743889,0,0,0,255,573,299
747093,496,693,182,800,1200,383
784015,256,697,182,496,1200,381
725695,255,0,0,494,501,202
785841,0,0,299,243,496,501
704040,505,709,383,800,1200,698
740703,255,0,202,585,490,359
770406,20,714,383,505,1200,569
795469,255,0,359,586,480,520
764136,299,721,0,545,1200,174
796798,53,726,0,299,1200,172
787325,494,0,0,799,465,106
765091,0,0,501,251,455,675
762664,255,0,520,600,450,649
739396,7,751,182,256,1200,357
767136,238,752,569,505,1200,783
766131,613,250,182,800,693,345
752230,611,260,345,800,693,506
708781,0,0,675,214,432,763
758556,73,499,383,505,714,469
763520,255,0,649,578,425,783
704415,0,432,675,419,697,1004
732529,198,786,783,505,1200,888
701630,255,0,783,564,414,904
762670,255,0,904,564,414,1024
774093,595,790,698,800,1200,809
755956,663,289,506,800,693,695
708189,52,796,569,238,1200,739
704805,0,0,763,196,394,966
744076,559,806,809,800,1200,1026
704801,564,0,783,756,387,988
745004,599,405,698,800,790,986
747346,307,833,888,505,1200,1024
738943,27,833,888,307,1200,1038
727887,574,833,1026,800,1200,1226
758729,0,0,966,225,366,1154
704052,529,424,986,800,790,1060
712912,255,0,1024,515,354,1136
791944,0,432,1004,260,784,1124
738985,260,432,1004,521,782,1119
738991,313,851,1026,574,1200,1141
705450,515,0,1024,774,348,1139
707785,0,0,1154,191,343,1345
783798,626,451,1060,800,790,1225
707776,166,525,469,505,714,658
724354,56,868,1038,307,1200,1146
770952,255,0,1136,509,328,1246
723553,0,343,1154,240,670,1279
741095,255,328,1136,498,655,1267
765975,326,876,1141,574,1200,1247
759782,515,0,1139,758,320,1332
763560,305,513,182,613,693,323
704024,255,0,1246,485,308,1473
704016,575,894,1226,800,1200,1457
740714,0,343,1279,230,649,1393
784992,255,328,1267,481,634,1385
760994,74,894,1146,307,1200,1377
737714,481,328,1267,786,557,1494
764568,0,670,1154,304,876,1347
774963,575,591,1226,800,894,1341
737449,0,573,0,302,708,174
703677,494,465,0,794,598,178
705217,342,901,1247,574,1200,1404
728771,0,0,1345,193,294,1632
704754,611,601,1341,800,894,1627
714146,353,908,1404,574,1200,1538
704027,321,722,1341,611,894,1626
704044,515,0,1332,687,290,1620
700885,22,985,1377,307,1200,1605
758525,662,4,506,800,289,628
741170,0,343,1393,214,627,1623
731408,591,921,1457,800,1200,1605
717883,28,778,1377,307,985,1462
738779,32,782,1462,307,985,1563
761240,578,0,649,781,275,733
715384,586,0,359,767,252,486
738872,585,0,202,702,249,353
717582,255,328,1385,451,575,1530
748877,0,455,501,121,701,652
758869,11,630,182,256,751,334
