2182 0.732026
704478,235,955,0,800,1200,300
775646,479,680,0,800,955,293
704740,510,1011,300,800,1200,589
770096,506,845,300,800,1011,589
704044,189,783,0,479,955,288
704028,217,1030,300,510,1200,583
704760,238,670,300,506,1011,581
708255,381,486,0,800,680,235
704014,0,0,0,307,226,231
706861,0,226,0,304,451,231
705470,451,938,589,800,1200,817
756966,0,0,231,311,231,459
765705,307,0,0,616,231,226
708130,406,701,589,800,938,808
741173,555,665,300,800,845,512
701857,484,409,300,800,665,510
780134,0,0,459,598,345,667
753577,0,231,231,347,536,438
704798,60,1004,589,451,1200,796
796664,0,451,0,308,707,205
704603,413,291,0,800,486,205
704805,406,469,510,800,665,713
736961,12,744,589,406,938,792
747075,0,0,667,500,200,869
747093,0,0,869,507,304,1070
704957,516,931,817,800,1200,1018
745694,294,689,817,800,931,1016
747085,0,200,667,506,402,866
707671,0,345,459,346,601,632
752304,371,867,1018,800,1200,1213
718245,513,381,713,800,665,906
738197,209,991,817,516,1200,1010
772302,311,0,231,619,209,423
727973,0,402,667,304,647,857
733842,429,439,906,800,665,1096
718208,62,991,1018,371,1200,1207
723017,0,0,1070,573,256,1255
739507,361,872,1213,800,1200,1394
706155,0,304,869,394,506,1046
714699,347,231,231,626,378,427
705160,34,741,1018,371,991,1191
708260,0,536,231,303,670,404
740753,64,519,1018,371,741,1183
789728,0,256,1070,437,437,1235
780089,491,696,1018,800,867,1183
793592,0,0,1255,459,396,1418
756546,0,396,1255,440,577,1418
783437,0,577,1255,420,767,1415
740923,0,0,1418,457,240,1577
705217,501,433,1096,800,665,1253
762669,384,925,1394,800,1200,1547
794864,0,240,1418,441,482,1570
737721,440,396,1255,792,656,1404
733698,11,938,1213,361,1200,1361
739294,43,730,817,294,931,954
714146,0,506,869,292,727,1003
707290,360,874,1547,800,1200,1680
703340,507,0,869,799,216,1002
746286,0,482,1418,367,681,1551
746430,441,240,1418,786,501,1550
746430,459,0,1255,720,345,1387
746430,455,664,1394,800,925,1526
762664,350,855,1680,800,1200,1809
746430,539,36,713,800,381,845
786452,36,959,1361,361,1200,1492
766174,0,681,1418,349,944,1548
733384,495,644,1547,800,874,1661
739428,0,0,1577,325,241,1707
746430,0,241,1577,345,502,1709
761147,387,547,1680,800,855,1803
708107,0,0,1809,506,322,1931
740973,0,322,1809,412,630,1930
705564,0,630,1809,410,938,1930
761067,0,0,1931,412,307,2052
761137,0,307,1931,413,616,2051
762766,0,616,1931,416,924,2051
739509,343,898,2052,800,1200,2170
710303,459,0,1387,768,229,1505
739757,345,242,1680,800,547,1797
764825,459,0,1505,768,229,1622
767741,51,972,1547,360,1200,1664
767742,10,703,300,238,1011,417
764806,343,595,2052,800,898,2168
717942,441,240,1550,749,469,1666
733302,43,971,1680,350,1200,1796
739008,3,711,1680,350,971,1795
705459,0,681,1548,348,940,1663
705451,452,941,1809,800,1200,1924
705430,412,322,1809,760,581,1924
739306,491,714,1809,800,941,1924
720600,144,973,1809,452,1200,1924
738995,455,941,1924,800,1200,2038
776717,0,0,2052,242,324,2182
785085,493,15,1680,800,242,1794
705575,446,679,1924,800,941,2035
761450,412,0,1931,746,256,2037
741549,440,656,1255,715,858,1359
712600,390,322,2052,800,595,2153
702589,447,418,1924,800,679,2025
739742,554,268,906,800,439,997
752576,0,0,1707,482,240,1797
739740,437,256,1070,683,427,1160
787729,242,0,2052,594,260,2139
727488,174,992,1924,455,1200,2010
731999,0,241,1709,277,448,1795
762119,524,36,1794,800,242,1880
718910,66,995,2052,343,1200,2138
713855,66,792,2052,343,995,2134
787240,0,448,1709,282,654,1787
787236,0,324,2052,351,585,2121
