727 0.616825
737239,0,0,0,351,259,151
744924,499,957,0,800,1200,259
775255,0,0,151,315,230,377
707477,428,762,0,800,957,209
782357,493,946,259,800,1200,464
794621,0,259,0,250,395,201
752304,371,613,259,800,946,454
755961,664,358,0,800,762,195
743805,298,553,0,428,957,186
708194,0,259,201,303,390,374
737725,315,0,151,666,260,302
704415,0,0,377,419,265,706
779160,351,0,0,750,290,81
740582,449,937,464,800,1200,613
737721,540,585,464,800,937,613
766174,22,683,259,371,946,389
766174,0,395,0,263,744,130
750419,104,1004,0,499,1200,129
771400,248,1017,129,499,1200,258
723159,0,265,377,415,572,497
791935,315,260,151,664,519,271
781909,98,941,464,449,1200,583
774964,188,972,259,493,1200,376
770971,0,390,201,311,620,317
704076,0,265,497,461,572,612
737114,0,265,612,457,567,727
733148,351,290,0,657,520,115
756686,75,696,186,428,957,255
799644,216,685,464,540,937,568
740721,17,750,0,298,957,104
786730,445,939,613,800,1200,702
708781,61,986,376,493,1200,464
797724,419,0,377,661,138,527
737989,419,138,377,764,400,491
746241,351,0,81,699,259,149
737101,340,636,613,800,939,678
